date,time,rainfall_event,wind_speed,wind_direction
24/7/20,14:30:00,4,15.9,101.5
24/7/20,14:40:00,4,18.8,91
24/7/20,14:50:00,4,17.9,91
24/7/20,15:00:00,4,16.8,97.4
24/7/20,15:10:00,4,18.6,96.7
24/7/20,15:20:00,4,17.4,92.4
24/7/20,15:30:00,4,17.7,93.4
24/7/20,15:40:00,4,18.7,94.8
24/7/20,15:50:00,4,18.5,94.6
24/7/20,16:00:00,4,18.9,93.4
24/7/20,16:10:00,4,17.7,100.4
24/7/20,16:20:00,4,19.3,105.3
24/7/20,16:30:00,4,18.1,101.2
24/7/20,16:40:00,4,16.2,99.3
24/7/20,16:50:00,4,16.6,93.4
24/7/20,17:00:00,4,15.1,98.8
24/7/20,17:10:00,4,17.2,97
24/7/20,17:20:00,4,18.3,98.4
24/7/20,17:30:00,4,18.5,100.7
24/7/20,17:40:00,4,18.3,99.9
24/7/20,17:50:00,4,18.3,96.8
24/7/20,18:00:00,4,17.9,94
24/7/20,18:10:00,4,18.1,97.4
24/7/20,18:20:00,4,20.5,92.9
24/7/20,18:30:00,4,20.7,93.8
24/7/20,18:40:00,4,21,95.7
24/7/20,18:50:00,4,20.5,97.6
24/7/20,19:00:00,4,20.3,95.2
24/7/20,19:10:00,4,19.9,94.7
24/7/20,19:20:00,4,19.3,95.9
24/7/20,19:30:00,4,17.4,98
24/7/20,19:40:00,4,19.4,95.3
24/7/20,19:50:00,4,20.5,96.4
24/7/20,20:00:00,4,18.6,100.1
24/7/20,20:10:00,4,18.8,101.2
24/7/20,20:20:00,4,17.6,99.2
24/7/20,20:30:00,4,19.5,98
24/7/20,20:40:00,4,21.2,98.5
24/7/20,20:50:00,4,19,99.4
24/7/20,21:00:00,4,18.2,98.6
24/7/20,21:10:00,4,21.5,96.5
24/7/20,21:20:00,4,20.7,95.4
24/7/20,21:30:00,4,20.1,93.8
24/7/20,21:40:00,4,19.6,96.6
24/7/20,21:50:00,4,19.2,96.7
24/7/20,22:00:00,4,19.3,92.4
24/7/20,22:10:00,4,19,96.4
24/7/20,22:20:00,4,18.1,98.8
24/7/20,22:30:00,4,17.5,98.5
24/7/20,22:40:00,4,16.8,97.4
24/7/20,22:50:00,4,16.9,97.2
24/7/20,23:00:00,4,18.1,100.1
24/7/20,23:10:00,4,16.9,97.3
24/7/20,23:20:00,4,16.9,95.7
24/7/20,23:30:00,4,18.6,91.6
24/7/20,23:40:00,4,18,94.2
24/7/20,23:50:00,4,18.2,95
25/7/20,0:00:00,4,17.4,93.3
25/7/20,0:10:00,4,16.3,93.3
25/7/20,0:20:00,4,15.4,93.5
25/7/20,0:30:00,4,15.2,94.6
25/7/20,0:40:00,4,16.6,92.4
25/7/20,0:50:00,4,18.1,95
25/7/20,1:00:00,4,16.9,96.6
25/7/20,1:10:00,4,19.1,96.4
25/7/20,1:20:00,4,18.5,94.8
25/7/20,1:30:00,4,18.8,101.1
25/7/20,1:40:00,4,17.2,102.2
25/7/20,1:50:00,4,16.4,97.9
25/7/20,2:00:00,4,17.1,98
25/7/20,2:10:00,4,17.2,98.6
25/7/20,2:20:00,4,14,98.2
25/7/20,2:30:00,4,14.8,96.9
25/7/20,2:40:00,4,12.8,100.8
25/7/20,2:50:00,4,13.1,102.3
25/7/20,3:00:00,4,12.7,104.5
25/7/20,3:10:00,4,13.7,101.1
25/7/20,3:20:00,4,13.4,101.9
25/7/20,3:30:00,4,13,105.7
25/7/20,3:40:00,4,12.6,104.4
25/7/20,3:50:00,4,12.4,100.7
25/7/20,4:00:00,4,14.1,96.8
25/7/20,4:10:00,4,13.1,98.1
25/7/20,4:20:00,4,12.9,99.8
25/7/20,4:30:00,4,14.7,103.6
25/7/20,4:40:00,4,13,104.1
25/7/20,4:50:00,4,13.4,103
25/7/20,5:00:00,4,13.3,103.8
25/7/20,5:10:00,4,12.8,106.8
25/7/20,5:20:00,4,13,111.5
25/7/20,5:30:00,4,12.5,103.1
25/7/20,5:40:00,4,10.6,107.4
25/7/20,5:50:00,4,11.1,102.1
25/7/20,6:00:00,4,10.6,108.6
25/7/20,6:10:00,4,10.9,106.1
25/7/20,6:20:00,4,11.8,111.1
25/7/20,6:30:00,4,12.2,113.8
25/7/20,6:40:00,4,13.3,106.2
25/7/20,6:50:00,4,15,104.9
25/7/20,7:00:00,4,15.3,103.4
25/7/20,7:10:00,4,15.9,102.7
25/7/20,7:20:00,4,17.7,102.5
25/7/20,7:30:00,4,16.5,105.2
25/7/20,7:40:00,4,15.1,105.8
25/7/20,7:50:00,4,15.8,109.2
25/7/20,8:00:00,4,14.3,116.4
25/7/20,8:10:00,4,15.6,109.2
25/7/20,8:20:00,4,14.4,99.2
25/7/20,8:30:00,4,13.2,98.7
25/7/20,8:40:00,4,12.7,102.1
25/7/20,8:50:00,4,13.2,110
25/7/20,9:00:00,4,12.7,112.6
25/7/20,9:10:00,4,13.8,112
25/7/20,9:20:00,4,13.4,112.6
25/7/20,9:30:00,4,16.3,105.7
25/7/20,9:40:00,4,14.5,101.1
25/7/20,9:50:00,4,14.7,104
25/7/20,10:00:00,4,16,104.2
25/7/20,10:10:00,4,15.6,106.7
25/7/20,10:20:00,4,13.3,102.9
25/7/20,10:30:00,4,13,101.4
25/7/20,10:40:00,4,17.2,101
25/7/20,10:50:00,4,15.7,94.7
25/7/20,11:00:00,4,13.7,94.2
25/7/20,11:10:00,4,14.3,115.5
25/7/20,11:20:00,4,14.6,108.1
25/7/20,11:30:00,4,14,107.7
25/7/20,11:40:00,4,14.3,95.3
25/7/20,11:50:00,4,13.5,98.5
25/7/20,12:00:00,4,14.1,98.4
25/7/20,12:10:00,4,16.9,100.7
25/7/20,12:20:00,4,16,105.2
25/7/20,12:30:00,4,15.9,101.8
25/7/20,12:40:00,4,16.6,97.5
25/7/20,12:50:00,4,15.2,99.3
25/7/20,13:00:00,4,13.9,102.7
25/7/20,13:10:00,4,14.9,95.5
25/7/20,13:20:00,4,14.7,97.9
25/7/20,13:30:00,4,15.2,98.7
25/7/20,13:40:00,4,14.7,92.8
25/7/20,13:50:00,4,14.2,99.4
25/7/20,14:00:00,4,17.1,107
25/7/20,14:10:00,4,16.9,106
25/7/20,14:20:00,4,16.2,108.1
25/7/20,14:30:00,4,14.6,104.8
25/7/20,14:40:00,4,12.9,103.8
25/7/20,14:50:00,4,13.2,85.9
25/7/20,15:00:00,4,12.7,102
25/7/20,15:10:00,4,13.9,94.1
25/7/20,15:20:00,4,15.3,103.9
25/7/20,15:30:00,4,15.5,103.7
25/7/20,15:40:00,4,14.1,95.4
25/7/20,15:50:00,4,14,99.5
25/7/20,16:00:00,4,11.9,101.1
25/7/20,16:10:00,4,11.6,101.2
25/7/20,16:20:00,4,10.9,107.2
25/7/20,16:30:00,4,10.6,106.6
25/7/20,16:40:00,4,9.2,117.5
25/7/20,16:50:00,4,9,116.4
25/7/20,17:00:00,4,8.6,118.4
25/7/20,17:10:00,4,9.3,115.3
25/7/20,17:20:00,4,9.8,114
25/7/20,17:30:00,4,9.6,109.1
25/7/20,17:40:00,4,8.5,111
25/7/20,17:50:00,4,8.9,105.5
25/7/20,18:00:00,4,10,113.4
25/7/20,18:10:00,4,7,118.8
25/7/20,18:20:00,4,7.9,116.9
25/7/20,18:30:00,4,9.8,117.9
25/7/20,18:40:00,4,9.2,115.3
25/7/20,18:50:00,4,8.9,112.2
25/7/20,19:00:00,4,8.5,117.7
25/7/20,19:10:00,4,7,120.3
25/7/20,19:20:00,4,3.3,126.7
25/7/20,19:30:00,4,3,152
25/7/20,19:40:00,4,3.9,140.6
25/7/20,19:50:00,4,4.1,124.7
25/7/20,20:00:00,4,4.2,120.6
25/7/20,20:10:00,4,6.1,118
25/7/20,20:20:00,4,7.4,119.8
25/7/20,20:30:00,4,7.4,120.8
25/7/20,20:40:00,4,8.2,116.8
25/7/20,20:50:00,4,7.8,113.7
25/7/20,21:00:00,4,8,120.8
25/7/20,21:10:00,4,9.4,115.5
25/7/20,21:20:00,4,8.8,115.3
25/7/20,21:30:00,4,9.8,116.9
25/7/20,21:40:00,4,9.1,112.9
25/7/20,21:50:00,4,8,103.8
25/7/20,22:00:00,4,8.2,107.7
25/7/20,22:10:00,4,7.9,112.3
25/7/20,22:20:00,4,8,117.7
25/7/20,22:30:00,4,7.7,122.7
25/7/20,22:40:00,4,7.8,121.3
25/7/20,22:50:00,4,8.1,115.4
25/7/20,23:00:00,4,10.1,116.4
25/7/20,23:10:00,4,7.7,113.9
25/7/20,23:20:00,4,7.4,114.9
25/7/20,23:30:00,4,6.1,116.5
25/7/20,23:40:00,4,5.1,130.5
25/7/20,23:50:00,4,4.5,133.8
26/7/20,0:00:00,4,3.2,152.6
26/7/20,0:10:00,4,3,154.1
26/7/20,0:20:00,4,3,124.9
26/7/20,0:30:00,4,2.7,136.5
26/7/20,0:40:00,4,2.8,129.8
26/7/20,0:50:00,4,2.8,115.4
26/7/20,1:00:00,4,4,116.2
26/7/20,1:10:00,4,2.9,114.5
26/7/20,1:20:00,4,2.9,106.1
26/7/20,1:30:00,4,5.6,93.3
26/7/20,1:40:00,4,7.8,89
26/7/20,1:50:00,4,8.2,93.2
26/7/20,2:00:00,4,7.6,94.8
26/7/20,2:10:00,4,6.6,89.5
26/7/20,2:20:00,4,5.7,83.7
26/7/20,2:30:00,4,5.5,87.7
26/7/20,2:40:00,4,4,77.4
26/7/20,2:50:00,4,3.1,63.3
26/7/20,3:00:00,4,1.9,194.5
26/7/20,3:10:00,4,2.6,289.9
26/7/20,3:20:00,4,2.8,273.5
26/7/20,3:30:00,4,2.7,266.8
26/7/20,3:40:00,4,4.3,263.8
26/7/20,3:50:00,4,4.9,264.3
26/7/20,4:00:00,4,4.9,265.5
26/7/20,4:10:00,4,5.8,247.8
26/7/20,4:20:00,4,5.5,239.2
26/7/20,4:30:00,4,6,230.6
26/7/20,4:40:00,4,5.5,224
26/7/20,4:50:00,4,5.7,216.2
26/7/20,5:00:00,4,8.1,225.5
26/7/20,5:10:00,4,10.2,218.9
26/7/20,5:20:00,4,9.3,216.8
26/7/20,5:30:00,4,9.6,217.4
26/7/20,5:40:00,4,8.7,220
26/7/20,5:50:00,4,9.5,223.5
26/7/20,6:00:00,4,9.9,216.4
26/7/20,6:10:00,4,10.1,216.8
26/7/20,6:20:00,4,10.6,228
26/7/20,6:30:00,4,11.1,229.4
26/7/20,6:40:00,4,10.8,222.8
26/7/20,6:50:00,4,12.3,221.5
26/7/20,7:00:00,4,10.5,227.4
26/7/20,7:10:00,4,11,230.5
26/7/20,7:20:00,4,11.5,226.6
26/7/20,7:30:00,4,12,219.6
26/7/20,7:40:00,4,10.6,217.7
26/7/20,7:50:00,4,10.7,213.1
26/7/20,8:00:00,4,9.2,204.9
26/7/20,8:10:00,4,10,202.9
26/7/20,8:20:00,4,9.5,210.3
26/7/20,8:30:00,4,12.6,216.1
26/7/20,8:40:00,4,9.8,208.9
26/7/20,8:50:00,4,11.3,208.3
26/7/20,9:00:00,4,10.9,216.6
26/7/20,9:10:00,4,11,205.4
26/7/20,9:20:00,4,9.8,212.3
26/7/20,9:30:00,4,14,222.5
26/7/20,9:40:00,4,15.1,235.9
26/7/20,9:50:00,4,13,242.4
26/7/20,10:00:00,4,13.7,246.5
26/7/20,10:10:00,4,14.6,243.9
26/7/20,10:20:00,4,14.8,244.7
26/7/20,10:30:00,4,16.8,232.1
26/7/20,10:40:00,4,15.9,237.5
26/7/20,10:50:00,4,14.1,240.6
26/7/20,11:00:00,4,15.7,238.8
26/7/20,11:10:00,4,15,243.9
26/7/20,11:20:00,4,16.5,242.8
26/7/20,11:30:00,4,15.9,241.4
26/7/20,11:40:00,4,18.5,239.4
26/7/20,11:50:00,4,14.9,240.9
26/7/20,12:00:00,4,15.5,242.6
26/7/20,12:10:00,4,15.1,237.8
26/7/20,12:20:00,4,15.3,238.6
26/7/20,12:30:00,4,15.2,248.8
26/7/20,12:40:00,4,14.6,247
26/7/20,12:50:00,4,14.1,249.8
26/7/20,13:00:00,4,11.6,255
26/7/20,13:10:00,4,13.3,259.7
26/7/20,13:20:00,4,14,245.8
26/7/20,13:30:00,4,12.4,254.3
26/7/20,13:40:00,4,13.4,254.5
26/7/20,13:50:00,4,11.2,260.6
26/7/20,14:00:00,4,11.8,257.4
26/7/20,14:10:00,4,10.9,261
26/7/20,14:20:00,4,9.6,248
26/7/20,14:30:00,4,7.3,269.5
26/7/20,14:40:00,4,15.3,291.2
26/7/20,14:50:00,4,15.5,265
26/7/20,15:00:00,4,14.7,251.9
26/7/20,15:10:00,4,10.4,252.3
26/7/20,15:20:00,4,10.5,262.8
26/7/20,15:30:00,4,12.1,268.2
26/7/20,15:40:00,4,12.3,259.8
26/7/20,15:50:00,4,13.3,252.9
26/7/20,16:00:00,4,13.2,257.3
26/7/20,16:10:00,4,17.5,266
26/7/20,16:20:00,4,14.3,262.7
26/7/20,16:30:00,4,16.4,256.9
26/7/20,16:40:00,4,16.8,250.8
26/7/20,16:50:00,4,16.6,250.4
26/7/20,17:00:00,4,14.5,259.5
26/7/20,17:10:00,4,15.6,250.6
26/7/20,17:20:00,4,15.2,251
26/7/20,17:30:00,4,14.9,244.1
26/7/20,17:40:00,4,15.6,242.9
26/7/20,17:50:00,4,14.8,241.1
26/7/20,18:00:00,4,15.2,246.6
26/7/20,18:10:00,4,16.8,239
26/7/20,18:20:00,4,18.7,239.1
26/7/20,18:30:00,4,19.4,237.3
26/7/20,18:40:00,4,17.4,240.6
26/7/20,18:50:00,4,16,246.7
26/7/20,19:00:00,4,15.1,250.5
26/7/20,19:10:00,4,14.3,254
26/7/20,19:20:00,4,16.3,255.8
26/7/20,19:30:00,4,14.7,256.3
26/7/20,19:40:00,4,13.5,260
26/7/20,19:50:00,4,14.1,260
26/7/20,20:00:00,4,13.9,266
26/7/20,20:10:00,4,13.4,266.8
26/7/20,20:20:00,4,13.6,265.6
26/7/20,20:30:00,4,14.4,259.8
26/7/20,20:40:00,4,15.4,260.5
26/7/20,20:50:00,4,16.8,261
26/7/20,21:00:00,4,15.5,261.6
26/7/20,21:10:00,4,16.1,264.7
26/7/20,21:20:00,4,16.9,263.3
26/7/20,21:30:00,4,18.6,263.8
26/7/20,21:40:00,4,16,263.2
26/7/20,21:50:00,4,15.9,256.9
26/7/20,22:00:00,4,15.1,260.2
26/7/20,22:10:00,4,16,255.3
26/7/20,22:20:00,4,14.6,259.3
26/7/20,22:30:00,4,15.1,258.7
26/7/20,22:40:00,4,14.1,259.7
26/7/20,22:50:00,4,14.5,266.5
26/7/20,23:00:00,4,11.9,269
26/7/20,23:10:00,4,10.4,269.5
26/7/20,23:20:00,4,9.7,272.2
26/7/20,23:30:00,4,9.8,270.5
26/7/20,23:40:00,4,10.5,272
26/7/20,23:50:00,4,11.3,267.1
27/7/20,0:00:00,4,10.5,268.5
27/7/20,0:10:00,4,12.1,263
27/7/20,0:20:00,4,15,260
27/7/20,0:30:00,4,12.7,264.8
27/7/20,0:40:00,4,15.2,262.7
27/7/20,0:50:00,4,15.8,257.8
27/7/20,1:00:00,4,16.2,262.3
27/7/20,1:10:00,4,15.5,262.8
27/7/20,1:20:00,4,13.6,263.4
27/7/20,1:30:00,4,11.8,268.3
27/7/20,1:40:00,4,11.1,272.7
27/7/20,1:50:00,4,12.5,264.9
27/7/20,2:00:00,4,13,264.9
27/7/20,2:10:00,4,12.1,264.1
27/7/20,2:20:00,4,11.9,262.9
27/7/20,2:30:00,4,15.1,264.2
27/7/20,2:40:00,4,15.1,263.1
27/7/20,2:50:00,4,12.5,270.3
27/7/20,3:00:00,4,10.6,268.1
27/7/20,3:10:00,4,12.7,277.1
27/7/20,3:20:00,4,12.1,280.2
27/7/20,3:30:00,4,12.3,272.7
27/7/20,3:40:00,4,11.3,272.4
27/7/20,3:50:00,4,11.4,270.1
27/7/20,4:00:00,4,11.5,271.9
27/7/20,4:10:00,4,11.6,276.3
27/7/20,4:20:00,4,12.3,270.3
27/7/20,4:30:00,4,12.9,268.3
27/7/20,4:40:00,4,10.3,271.2
27/7/20,4:50:00,4,11.6,266.8
27/7/20,5:00:00,4,11.6,279
27/7/20,5:10:00,4,10.9,278.5
27/7/20,5:20:00,4,10.9,275.8
27/7/20,5:30:00,4,12.5,279.7
27/7/20,5:40:00,4,12.5,276.3
27/7/20,5:50:00,4,13.8,274.4
27/7/20,6:00:00,4,12.7,272.8
27/7/20,6:10:00,4,13.6,272
27/7/20,6:20:00,4,14.6,265.5
27/7/20,6:30:00,4,15.8,265.7
27/7/20,6:40:00,4,16.9,264.4
27/7/20,6:50:00,4,14,268.8
27/7/20,7:00:00,4,16.1,268.1
27/7/20,7:10:00,4,12.9,269.1
27/7/20,7:20:00,4,13.2,270.3
27/7/20,7:30:00,4,12.5,272.4
27/7/20,7:40:00,4,12.6,274.7
27/7/20,7:50:00,4,12.6,274.5
27/7/20,8:00:00,4,14.3,265
27/7/20,8:10:00,4,17.6,263.1
27/7/20,8:20:00,4,21.2,262.3
27/7/20,8:30:00,4,23.5,260.1
27/7/20,8:40:00,4,26.4,256.7
27/7/20,8:50:00,4,27.5,256.2
27/7/20,9:00:00,4,24.7,257.9
27/7/20,9:10:00,4,22.1,260.8
27/7/20,9:20:00,4,21.2,261.5
27/7/20,9:30:00,4,23.1,262.2
27/7/20,9:40:00,4,26.8,260.8
27/7/20,9:50:00,4,23.8,257.5
27/7/20,10:00:00,4,25,260.7
27/7/20,10:10:00,4,23.7,259.6
27/7/20,10:20:00,4,26.4,261.3
27/7/20,10:30:00,4,23.6,261.2
27/7/20,10:40:00,4,22.3,264.4
27/7/20,10:50:00,4,20.7,262.9
27/7/20,11:00:00,4,18.7,264.2
27/7/20,11:10:00,4,17.5,268.8
27/7/20,11:20:00,4,16.7,267.6
27/7/20,11:30:00,4,19.4,264.6
27/7/20,11:40:00,4,18.7,266.3
27/7/20,11:50:00,4,16.4,265.9
27/7/20,12:00:00,4,17.5,268.3
27/7/20,12:10:00,4,15.2,269.8
27/7/20,12:20:00,4,15.3,268.5
27/7/20,12:30:00,4,16.3,265
27/7/20,12:40:00,4,15.8,266.3
27/7/20,12:50:00,4,13.9,267.1
27/7/20,13:00:00,4,14.4,269.9
27/7/20,13:10:00,4,12.4,277.8
27/7/20,13:20:00,4,13.3,266.6
27/7/20,13:30:00,4,13.6,270.7
27/7/20,13:40:00,4,15.4,270.7
27/7/20,13:50:00,4,14,272.2
27/7/20,14:00:00,4,14.7,267.3
27/7/20,14:10:00,4,15.9,270.6
27/7/20,14:20:00,4,15.6,271.9
27/7/20,14:30:00,4,13.1,270.6
27/7/20,14:40:00,4,14.7,269.7
27/7/20,14:50:00,4,18.7,266.1
27/7/20,15:00:00,4,16,272.1
27/7/20,15:10:00,4,16.8,263.6
27/7/20,15:20:00,4,17.6,266
27/7/20,15:30:00,4,17,268.2
27/7/20,15:40:00,4,17,269.3
27/7/20,15:50:00,4,15.2,268.2
27/7/20,16:00:00,4,16.7,262.5
27/7/20,16:10:00,4,18.4,263.6
27/7/20,16:20:00,4,17.4,266.5
27/7/20,16:30:00,4,17.6,264.6
27/7/20,16:40:00,4,17,260.4
27/7/20,16:50:00,4,15.8,263.1
27/7/20,17:00:00,4,16.8,262.1
27/7/20,17:10:00,4,17.1,260.7
27/7/20,17:20:00,4,15,264.2
27/7/20,17:30:00,4,14.9,263.1
27/7/20,17:40:00,4,13.2,264.1
27/7/20,17:50:00,4,13.3,265
27/7/20,18:00:00,4,13.3,262.2
27/7/20,18:10:00,4,12.8,261.9
27/7/20,18:20:00,4,13,261.5
27/7/20,18:30:00,4,12.7,257.1
27/7/20,18:40:00,4,11.7,254.4
27/7/20,18:50:00,4,13.4,259.8
27/7/20,19:00:00,4,10.8,262.9
27/7/20,19:10:00,4,11.1,261
27/7/20,19:20:00,4,9.5,267
27/7/20,19:30:00,4,8.3,269
27/7/20,19:40:00,4,10,260.2
27/7/20,19:50:00,4,8.7,268.2
27/7/20,20:00:00,4,9,265.1
27/7/20,20:10:00,4,9.5,266.3
27/7/20,20:20:00,4,9.3,266.2
27/7/20,20:30:00,4,9,262.6
27/7/20,20:40:00,4,12.2,254.7
27/7/20,20:50:00,4,11.6,259.7
27/7/20,21:00:00,4,11,263.3
27/7/20,21:10:00,4,12.1,262.7
27/7/20,21:20:00,4,12.7,263.5
27/7/20,21:30:00,4,13.7,262.2
27/7/20,21:40:00,4,15.5,260
27/7/20,21:50:00,4,14.3,261.3
27/7/20,22:00:00,4,14.8,261.6
27/7/20,22:10:00,4,14.7,259.5
27/7/20,22:20:00,4,16.7,262
27/7/20,22:30:00,4,17.2,259.8
27/7/20,22:40:00,4,16.1,263.7
27/7/20,22:50:00,4,15.4,262.7
27/7/20,23:00:00,4,14.5,262.2
27/7/20,23:10:00,4,13.9,262.7
27/7/20,23:20:00,4,13.8,262.5
27/7/20,23:30:00,4,12.8,264.3
27/7/20,23:40:00,4,14.2,259.5
27/7/20,23:50:00,4,13.1,260.2
28/7/20,0:00:00,4,12.8,263.7
28/7/20,0:10:00,4,11.9,264
28/7/20,0:20:00,4,11.1,266.8
28/7/20,0:30:00,4,12.3,261.4
28/7/20,0:40:00,4,13.4,258.7
28/7/20,0:50:00,4,12,261.4
28/7/20,1:00:00,4,11.2,262.7
28/7/20,1:10:00,4,11.7,262.7
28/7/20,1:20:00,4,14.7,262.8
28/7/20,1:30:00,4,12.2,266
28/7/20,1:40:00,4,11.6,265.9
28/7/20,1:50:00,4,12.4,265.2
28/7/20,2:00:00,4,12.6,260.4
28/7/20,2:10:00,4,12.9,259.7
28/7/20,2:20:00,4,10.9,268.1
28/7/20,2:30:00,4,12.8,261.2
28/7/20,2:40:00,4,13.7,255.1
28/7/20,2:50:00,4,11.8,264.7
28/7/20,3:00:00,4,9.9,265.1
28/7/20,3:10:00,4,11.6,261.3
28/7/20,3:20:00,4,11.4,261.5
28/7/20,3:30:00,4,12.8,259
28/7/20,3:40:00,4,12.4,259.7
28/7/20,3:50:00,4,11.7,258.6
28/7/20,4:00:00,4,11.2,257.8
28/7/20,4:10:00,4,10.9,258.3
28/7/20,4:20:00,4,9.6,258.1
28/7/20,4:30:00,4,9.3,265.6
28/7/20,4:40:00,4,6.9,271.1
28/7/20,4:50:00,4,8.4,265.1
28/7/20,5:00:00,4,7,279.3
28/7/20,5:10:00,4,5.7,285.3
28/7/20,5:20:00,4,6.6,285.5
28/7/20,5:30:00,4,6.9,294.3
28/7/20,5:40:00,4,6.8,294.2
28/7/20,5:50:00,4,7.5,291.2
28/7/20,6:00:00,4,7.7,276.2
28/7/20,6:10:00,4,7.1,271.8
28/7/20,6:20:00,4,7.6,276.1
28/7/20,6:30:00,4,6.9,308.6
28/7/20,6:40:00,4,6.9,290.9
28/7/20,6:50:00,4,11.1,265.3
28/7/20,7:00:00,4,11.6,260.3
28/7/20,7:10:00,4,10.7,263.1
28/7/20,7:20:00,4,8.7,271.6
28/7/20,7:30:00,4,6.4,276.4
28/7/20,7:40:00,4,6.2,277
28/7/20,7:50:00,4,7.5,274.6
28/7/20,8:00:00,4,9.3,265.4
28/7/20,8:10:00,4,8.4,267.5
28/7/20,8:20:00,4,9.6,269.9
28/7/20,8:30:00,4,7.4,262.7
28/7/20,8:40:00,4,11.5,258.5
28/7/20,8:50:00,4,12.2,252.9
28/7/20,9:00:00,4,13.2,253.8
28/7/20,9:10:00,4,14.6,245.5
28/7/20,9:20:00,4,15.5,244
28/7/20,9:30:00,4,15.3,242.4
28/7/20,9:40:00,4,14.4,247.9
28/7/20,9:50:00,4,13.9,245.2
28/7/20,10:00:00,4,12.5,240.8
28/7/20,10:10:00,4,14.8,236
28/7/20,10:20:00,4,15,236.7
28/7/20,10:30:00,4,11.7,243
28/7/20,10:40:00,4,11.5,245.5
28/7/20,10:50:00,4,13.1,255.9
28/7/20,11:00:00,4,15.4,253.6
28/7/20,11:10:00,4,18.8,247.3
28/7/20,11:20:00,4,15.2,251.8
28/7/20,11:30:00,4,17.5,244.9
28/7/20,11:40:00,4,19.5,231.9
28/7/20,11:50:00,4,17.3,241.9
28/7/20,12:00:00,4,16.9,250.2
28/7/20,12:10:00,4,19.6,242.1
28/7/20,12:20:00,4,16.2,249.7
28/7/20,12:30:00,4,18.1,239.4
28/7/20,12:40:00,4,20.8,242.4
28/7/20,12:50:00,4,20.3,234.8
28/7/20,13:00:00,4,16.6,241.4
28/7/20,13:10:00,4,18.7,240.5
28/7/20,13:20:00,4,18.6,237.7
28/7/20,13:30:00,4,17,230.7
28/7/20,13:40:00,4,18,239.2
28/7/20,13:50:00,4,19.3,232.3
28/7/20,14:00:00,4,17.6,233.8
28/7/20,14:10:00,4,15.7,238
28/7/20,14:20:00,4,17,238.6
28/7/20,14:30:00,4,15.2,248.8
28/7/20,14:40:00,4,18.1,230.1
28/7/20,14:50:00,4,16.2,238.7
28/7/20,15:00:00,4,14.9,244.1
28/7/20,15:10:00,4,17.7,235.3
28/7/20,15:20:00,4,17.5,231.9
28/7/20,15:30:00,4,15.4,233.6
28/7/20,15:40:00,4,16.4,237.4
28/7/20,15:50:00,4,14.4,235.9
28/7/20,16:00:00,4,14.6,248.3
28/7/20,16:10:00,4,13.6,245
28/7/20,16:20:00,4,15.6,227.5
28/7/20,16:30:00,4,14.4,234.1
28/7/20,16:40:00,4,13.1,238.8
28/7/20,16:50:00,4,12.9,242.8
28/7/20,17:00:00,4,12.3,245.2
28/7/20,17:10:00,4,12.1,234.7
28/7/20,17:20:00,4,12.4,224.6
28/7/20,17:30:00,4,11.3,227.5
28/7/20,17:40:00,4,10.1,226
28/7/20,17:50:00,4,10.9,221.8
28/7/20,18:00:00,4,8.7,216.8
28/7/20,18:10:00,4,6.4,217.9
28/7/20,18:20:00,4,6.9,224.9
28/7/20,18:30:00,4,8.3,228.8
28/7/20,18:40:00,4,8.4,233.6
28/7/20,18:50:00,4,7.8,237.9
28/7/20,19:00:00,4,9.2,235.1
28/7/20,19:10:00,4,8.5,224.2
28/7/20,19:20:00,4,8.5,230.1
28/7/20,19:30:00,4,9.9,226.5
28/7/20,19:40:00,4,10,227.7
28/7/20,19:50:00,4,10,225.3
28/7/20,20:00:00,4,11.3,227.2
28/7/20,20:10:00,4,12.5,226.8
28/7/20,20:20:00,4,11.4,223.8
28/7/20,20:30:00,4,12.9,226
28/7/20,20:40:00,4,14,221.4
28/7/20,20:50:00,4,15.4,224.8
28/7/20,21:00:00,4,17.4,225
28/7/20,21:10:00,4,16.3,223.3
28/7/20,21:20:00,4,16.4,223
28/7/20,21:30:00,4,15.1,225
28/7/20,21:40:00,4,16.7,224.1
28/7/20,21:50:00,4,16.3,226.9
28/7/20,22:00:00,4,15.1,226.4
28/7/20,22:10:00,4,14.2,226.4
28/7/20,22:20:00,4,13.8,222.7
28/7/20,22:30:00,4,15.5,220.7
28/7/20,22:40:00,4,15,220.6
28/7/20,22:50:00,4,13.2,216.5
28/7/20,23:00:00,4,14.9,217.6
28/7/20,23:10:00,4,15.3,221.9
28/7/20,23:20:00,4,15.7,220.7
28/7/20,23:30:00,4,15.1,222.5
28/7/20,23:40:00,4,15.4,220.4
28/7/20,23:50:00,4,14.9,222.7
29/7/20,0:00:00,4,14.8,225.9
29/7/20,0:10:00,4,16.1,221.8
29/7/20,0:20:00,4,15.8,223
29/7/20,0:30:00,4,13.7,220.1
29/7/20,0:40:00,4,14.3,227.3
29/7/20,0:50:00,4,14.5,228
29/7/20,1:00:00,4,14,231.6
29/7/20,1:10:00,4,13.5,231.3
29/7/20,1:20:00,4,14.6,232.2
29/7/20,1:30:00,4,14.4,232.5
29/7/20,1:40:00,4,13.3,236.3
29/7/20,1:50:00,4,14.2,235.1
29/7/20,2:00:00,4,12.1,234.9
29/7/20,2:10:00,4,13.3,232.7
